gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,tenure_group,HasInternet,NumServices,ContractMonths,IsMonthToMonth,ContractProgress,HasPhoneService,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_One year,Contract_Two year,fiber_contract_risk,price_tenure_risk,early_customer,price_stress,fiber_new_customer,Churn_Probability,Prediction,Risk_Level,Recommended_Action
0,1,0,0,19,1,0,0,0,1,0,1,1,1,95.9,1777.9,3,1,3,1,1,0.0,0,1,0,1,0,0,0,0,1,4.795000000000001,0,95.9,0,0.5605401122870165,1,Medium,Send engagement offer
1,0,0,0,5,1,1,0,1,0,0,0,1,1,64.0,370.25,0,1,2,1,1,0.0,0,0,0,0,1,0,0,0,0,10.666666666666666,1,64.0,0,0.5766582045803768,1,Medium,Send engagement offer
0,0,0,0,35,1,1,1,0,1,1,1,1,1,108.95,4025.5,4,1,5,24,0,1.0,0,1,0,0,1,0,0,1,0,3.026388888888889,0,0.0,0,0.17210377381369701,0,Low,No action
1,1,1,0,2,1,0,0,1,0,0,0,0,0,50.15,115.1,0,1,1,1,1,0.0,0,0,0,1,0,0,0,0,0,16.716666666666665,1,50.15,0,0.3767859298026179,1,Medium,Send engagement offer
0,0,0,0,20,1,0,0,0,0,0,0,0,1,19.7,419.4,3,0,0,24,0,0.8333333333333334,0,0,1,0,0,1,0,1,0,0.938095238095238,0,0.0,0,0.016775446775446776,0,Low,No action
0,0,1,0,72,1,1,0,1,1,1,1,1,0,85.95,6151.9,8,1,5,24,0,1.0,0,0,0,0,0,0,0,1,0,1.1773972602739726,0,0.0,0,0.0224904214559387,0,Low,No action
1,0,1,1,38,1,0,0,0,0,0,0,0,0,20.3,749.35,5,0,0,12,0,1.0,0,0,1,0,0,1,1,0,0,0.5205128205128206,0,0.0,0,0.01483100233100233,0,Low,No action
1,0,0,0,44,1,1,0,0,0,0,0,0,1,50.15,2139.1,5,1,0,1,1,0.0,0,0,0,0,0,1,0,0,0,1.1144444444444443,0,50.15,0,0.16699618352204385,0,Low,No action
0,0,0,0,39,0,0,1,1,0,1,1,0,1,48.95,1880.85,5,1,4,1,1,0.0,0,0,0,1,0,0,0,0,0,1.2237500000000001,0,48.95,0,0.1228049194608082,0,Low,No action
0,0,1,0,61,1,1,1,1,1,1,0,1,1,80.8,4860.85,7,1,5,24,0,1.0,0,0,0,0,0,0,0,1,0,1.303225806451613,0,0.0,0,0.0224904214559387,0,Low,No action
1,0,0,0,1,1,0,0,0,0,0,0,0,1,44.0,44.0,0,1,0,1,1,0.0,0,0,0,0,0,1,0,0,0,22.0,1,44.0,0,0.5830568112743038,1,Medium,Send engagement offer
0,0,0,0,36,1,0,0,0,0,0,0,0,1,20.35,695.85,5,0,0,12,0,1.0,0,0,1,1,0,0,1,0,0,0.55,0,0.0,0,0.040190679853871515,0,Low,No action
1,0,1,1,8,1,0,0,0,0,0,0,0,0,19.05,201.7,1,0,0,24,0,0.3333333333333333,0,0,1,0,0,1,0,1,0,2.1166666666666667,0,0.0,0,0.002331002331002331,0,Low,No action
0,1,1,0,41,0,0,0,1,1,0,1,1,1,53.95,2215.4,5,1,4,1,1,0.0,0,0,0,0,1,0,0,0,0,1.2845238095238096,0,53.95,0,0.34345014187191875,1,Medium,Send engagement offer
1,0,0,0,56,1,0,1,0,1,1,0,0,1,60.25,3282.75,6,1,3,12,0,1.0,0,0,0,1,0,0,1,0,0,1.057017543859649,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,1,0,42,1,0,0,0,0,0,0,0,0,20.25,835.5,5,0,0,24,0,1.0,0,0,1,0,1,0,0,1,0,0.47093023255813954,0,0.0,0,0.016775446775446776,0,Low,No action
1,0,0,0,5,1,0,0,0,0,0,0,0,0,19.55,99.6,0,0,0,12,0,0.4166666666666667,0,0,1,0,1,0,1,0,0,3.2583333333333333,1,0.0,0,0.040190679853871515,0,Low,No action
1,0,1,0,71,1,0,0,0,0,0,0,0,0,19.6,1416.5,7,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.27222222222222225,0,0.0,0,0.002331002331002331,0,Low,No action
1,0,1,1,72,1,0,1,1,1,1,1,1,1,108.3,7679.65,8,1,6,24,0,1.0,0,1,0,0,0,0,0,1,0,1.4835616438356163,0,0.0,0,0.040190679853871515,0,Low,No action
1,1,1,0,11,1,1,0,0,1,0,1,1,1,99.55,1131.2,1,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,8.295833333333333,0,99.55,0,0.8852285925456657,1,High,Priority retention call
0,1,0,0,8,1,0,0,0,0,0,0,0,1,69.7,572.85,1,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,7.7444444444444445,0,69.7,0,0.5907427116226303,1,Medium,Send engagement offer
1,0,1,1,61,1,0,0,0,0,0,0,0,0,19.75,1311.6,7,0,0,24,0,1.0,0,0,1,1,0,0,0,1,0,0.3185483870967742,0,0.0,0,0.0,0,Low,No action
1,0,1,0,69,1,0,0,1,0,0,0,1,1,61.45,4131.2,7,1,2,24,0,1.0,0,0,0,1,0,0,0,1,0,0.8778571428571429,0,0.0,0,0.04074438970990695,0,Low,No action
0,0,1,1,69,1,1,0,0,1,0,1,1,1,99.45,7007.6,7,1,3,1,1,0.0,0,1,0,1,0,0,0,0,1,1.4207142857142858,0,99.45,0,0.3582757333539277,1,Medium,Send engagement offer
0,0,0,0,41,0,0,0,0,1,0,1,1,1,51.35,2075.1,5,1,3,12,0,1.0,0,0,0,0,1,0,1,0,0,1.2226190476190475,0,0.0,0,0.22134529488407706,0,Low,No action
1,0,1,1,48,1,0,1,1,1,0,0,1,1,70.1,3238.4,6,1,4,24,0,1.0,0,0,0,1,0,0,0,1,0,1.430612244897959,0,0.0,0,0.0224904214559387,0,Low,No action
1,0,1,1,47,1,0,0,0,0,0,0,0,0,19.75,948.9,5,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.4114583333333333,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,1,1,46,1,0,0,0,0,0,0,0,1,20.1,936.85,5,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.4276595744680851,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,1,1,13,1,1,0,0,0,0,0,0,1,74.4,896.75,2,1,0,1,1,0.0,0,1,0,1,0,0,0,0,1,5.314285714285714,0,74.4,0,0.47233947443663954,1,Medium,Send engagement offer
1,0,1,0,68,1,0,1,1,0,1,1,1,1,79.6,5515.8,7,1,5,24,0,1.0,0,0,0,0,0,0,0,1,0,1.153623188405797,0,0.0,0,0.0224904214559387,0,Low,No action
1,0,0,0,15,1,1,0,1,0,0,1,1,1,100.15,1415.0,2,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,6.259375,0,100.15,0,0.7543166565698036,1,High,Priority retention call
0,0,1,1,26,1,0,0,0,0,0,0,1,0,78.95,2034.25,4,1,1,12,0,1.0,0,1,0,0,0,0,1,0,0,2.924074074074074,0,0.0,0,0.1403975120534008,0,Low,No action
1,0,0,0,7,1,0,1,0,0,0,0,1,1,59.1,369.25,1,1,2,12,0,0.5833333333333334,0,0,0,0,1,0,1,0,0,7.3875,0,0.0,0,0.1228049194608082,0,Low,No action
1,0,0,0,62,1,0,0,0,0,0,0,0,1,19.2,1123.65,7,0,0,24,0,1.0,0,0,1,1,0,0,0,1,0,0.30476190476190473,0,0.0,0,0.004583254583254583,0,Low,No action
0,1,0,0,72,1,1,0,0,0,0,0,0,1,25.1,1789.9,8,0,0,24,0,1.0,0,0,1,1,0,0,0,1,0,0.34383561643835614,0,0.0,0,0.011527699027699026,0,Low,No action
1,1,0,0,21,1,1,0,0,0,0,1,1,1,95.4,2025.1,3,1,2,1,1,0.0,0,1,0,0,0,0,0,0,1,4.336363636363637,0,95.4,0,0.5830568112743038,1,Medium,Send engagement offer
1,0,1,0,24,1,1,0,0,0,0,0,0,1,75.4,1747.85,4,1,0,1,1,0.0,0,1,0,1,0,0,0,0,1,3.0160000000000005,0,75.4,0,0.3767859298026179,1,Medium,Send engagement offer
0,1,1,0,57,1,1,0,1,0,0,0,1,1,89.85,4925.35,6,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,1.5491379310344826,0,89.85,0,0.42103854169240784,1,Medium,Send engagement offer
1,0,1,0,49,1,0,0,0,0,0,0,0,0,20.45,900.9,6,0,0,12,0,1.0,0,0,1,0,0,0,1,0,0,0.409,0,0.0,0,0.0224904214559387,0,Low,No action
1,1,1,0,72,1,1,0,0,0,0,0,0,0,24.3,1778.7,8,0,0,24,0,1.0,0,0,1,0,0,0,0,1,0,0.3328767123287671,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,1,0,64,1,0,1,1,0,1,1,1,1,104.05,6605.55,7,1,5,24,0,1.0,0,1,0,1,0,0,0,1,0,1.6007692307692307,0,0.0,0,0.06219693777215901,0,Low,No action
0,1,0,0,37,0,0,0,1,1,0,0,0,0,36.65,1315.0,5,1,2,1,1,0.0,0,0,0,0,1,0,0,0,0,0.9644736842105263,0,36.65,0,0.1643360883146111,0,Low,No action
0,0,0,0,17,1,0,0,0,1,0,0,0,1,76.65,1313.55,2,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,4.258333333333334,0,76.65,0,0.5196556734050808,1,Medium,Send engagement offer
1,0,1,1,72,0,0,1,1,1,1,1,1,0,65.7,4575.35,8,1,6,24,0,1.0,0,0,0,0,0,0,0,1,0,0.9,0,0.0,0,0.004583254583254583,0,Low,No action
1,0,1,0,49,1,0,0,0,0,0,0,0,1,20.05,923.1,6,0,0,12,0,1.0,0,0,1,0,0,0,1,0,0,0.401,0,0.0,0,0.0224904214559387,0,Low,No action
1,0,0,0,3,1,0,0,0,0,0,0,0,0,19.55,61.05,0,0,0,1,1,0.0,0,0,1,0,1,0,0,0,0,4.8875,1,19.55,0,0.25527812766447405,0,Low,No action
0,0,1,1,51,1,1,0,0,0,0,0,0,1,24.95,1222.25,6,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.4798076923076923,0,0.0,0,0.01483100233100233,0,Low,No action
0,0,0,0,1,0,0,0,1,0,1,0,1,1,44.65,44.65,0,1,3,1,1,0.0,0,0,0,0,0,1,0,0,0,22.325,1,44.65,0,0.5830568112743038,1,Medium,Send engagement offer
1,0,1,1,41,1,1,1,1,1,0,1,0,1,78.35,3211.2,5,1,4,12,0,1.0,0,0,0,1,0,0,1,0,0,1.8654761904761903,0,0.0,0,0.07382086939609063,0,Low,No action
1,0,1,0,72,1,1,1,0,1,1,1,1,1,84.9,6065.3,8,1,5,24,0,1.0,0,0,0,0,0,0,0,1,0,1.163013698630137,0,0.0,0,0.0224904214559387,0,Low,No action
1,1,0,0,8,1,1,0,0,0,0,0,1,0,85.2,695.75,1,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,9.466666666666667,0,85.2,0,0.6771446027157154,1,High,Priority retention call
0,0,0,0,44,1,0,1,0,0,1,1,0,0,65.4,2774.55,5,1,3,12,0,1.0,0,0,0,0,1,0,1,0,0,1.4533333333333336,0,0.0,0,0.07098901098901099,0,Low,No action
0,0,1,1,56,1,1,1,1,0,1,0,1,1,75.85,4261.2,6,1,4,24,0,1.0,0,0,0,1,0,0,0,1,0,1.3307017543859647,0,0.0,0,0.0224904214559387,0,Low,No action
0,1,1,0,24,0,0,1,0,0,0,0,1,0,39.1,971.3,4,1,2,1,1,0.0,0,0,0,0,0,0,0,0,0,1.564,0,39.1,0,0.17979810253043316,0,Low,No action
1,0,0,0,3,0,0,0,0,0,0,0,0,0,25.25,58.9,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,0,6.3125,1,25.25,0,0.45465198707055904,1,Medium,Send engagement offer
0,0,0,0,11,1,0,0,0,0,0,0,0,0,20.35,215.25,1,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,1.6958333333333333,0,20.35,0,0.12536902202491076,0,Low,No action
1,0,1,1,8,1,0,0,0,0,0,0,0,0,19.5,159.35,1,0,0,24,0,0.3333333333333333,0,0,1,0,0,0,0,1,0,2.1666666666666665,0,0.0,0,0.002331002331002331,0,Low,No action
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.7,20.7,0,0,0,1,1,0.0,0,0,1,0,1,0,0,0,0,10.35,1,20.7,0,0.2979733817301875,0,Low,No action
1,1,0,0,15,1,0,0,1,0,0,0,0,1,75.3,1147.45,2,1,1,1,1,0.0,0,1,0,1,0,0,0,0,1,4.70625,0,75.3,0,0.47233947443663954,1,Medium,Send engagement offer
1,1,0,0,11,1,1,0,0,0,0,1,1,1,95.15,997.65,1,1,2,1,1,0.0,0,1,0,0,0,0,0,0,1,7.929166666666667,0,95.15,0,0.8003735395039743,1,High,Priority retention call
0,0,0,0,9,0,0,0,0,0,0,0,0,1,24.95,190.25,1,1,0,1,1,0.0,0,0,0,0,1,0,0,0,0,2.495,0,24.95,0,0.3939708725194755,1,Medium,Send engagement offer
0,0,0,0,13,1,1,1,0,0,0,1,1,0,98.15,1230.25,2,1,3,1,1,0.0,0,1,0,0,0,1,0,0,1,7.010714285714286,0,98.15,0,0.5138987356729292,1,Medium,Send engagement offer
1,0,0,0,36,0,0,1,1,1,1,0,1,1,53.1,1901.25,5,1,5,24,0,1.0,0,0,0,0,0,1,0,1,0,1.4351351351351354,0,0.0,0,0.04074438970990695,0,Low,No action
0,0,1,0,62,0,0,0,0,0,1,1,0,1,39.0,2337.45,7,1,2,24,0,1.0,0,0,0,0,0,0,0,1,0,0.6190476190476191,0,0.0,0,0.0224904214559387,0,Low,No action
1,0,1,1,32,1,0,0,1,0,0,1,0,1,86.1,2723.75,4,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,2.609090909090909,0,86.1,0,0.3767859298026179,1,Medium,Send engagement offer
1,0,0,0,59,1,0,0,0,1,0,1,1,0,95.8,5655.45,6,1,3,24,0,1.0,0,1,0,0,1,0,0,1,0,1.5966666666666667,0,0.0,0,0.11912932584879017,0,Low,No action
0,0,1,0,70,1,1,1,1,1,1,1,1,0,115.65,7968.85,7,1,6,12,0,1.0,0,1,0,1,0,0,1,0,0,1.6288732394366199,0,0.0,0,0.1228049194608082,0,Low,No action
1,0,1,1,1,1,0,0,0,0,0,0,0,0,19.45,19.45,0,0,0,1,1,0.0,0,0,1,0,1,0,0,0,0,9.725,1,19.45,0,0.27684009710420243,0,Low,No action
0,0,1,0,72,1,1,1,1,0,1,0,1,1,100.55,7325.1,8,1,4,24,0,1.0,0,1,0,0,0,0,0,1,0,1.3773972602739726,0,0.0,0,0.04074438970990695,0,Low,No action
0,0,1,0,17,0,0,0,1,0,0,1,1,1,49.8,836.35,2,1,3,1,1,0.0,0,0,0,0,0,1,0,0,0,2.766666666666666,0,49.8,0,0.3516896090032024,1,Medium,Send engagement offer
0,1,0,0,56,1,1,0,0,1,0,1,1,1,101.05,5594.0,6,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,1.7728070175438595,0,101.05,0,0.5830568112743038,1,Medium,Send engagement offer
1,0,0,0,1,0,0,0,1,0,0,0,0,0,29.95,29.95,0,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,14.975,1,29.95,0,0.5132239133185753,1,Medium,Send engagement offer
0,0,0,0,24,1,0,0,0,0,0,0,1,1,79.85,2001.0,4,1,1,1,1,0.0,0,1,0,1,0,0,0,0,1,3.194,0,79.85,0,0.42103854169240784,1,Medium,Send engagement offer
1,0,0,0,8,1,0,1,0,0,1,0,0,0,54.25,447.75,1,1,2,12,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,6.027777777777778,0,0.0,0,0.023216374269005847,0,Low,No action
1,0,1,1,70,1,0,1,1,1,1,0,1,0,74.1,5222.3,7,1,5,12,0,1.0,0,0,0,1,0,0,1,0,0,1.0436619718309859,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,1,1,9,0,0,0,1,0,0,0,0,1,29.95,248.95,1,1,1,1,1,0.0,0,0,0,0,1,0,0,0,0,2.995,0,29.95,0,0.37138781914134933,1,Medium,Send engagement offer
1,0,0,0,64,1,1,0,0,0,0,0,0,0,24.7,1642.75,7,0,0,12,0,1.0,0,0,1,0,0,1,1,0,0,0.38,0,0.0,0,0.0224904214559387,0,Low,No action
0,1,0,0,20,1,0,0,0,0,0,1,1,0,89.95,1648.45,3,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,4.283333333333333,0,89.95,0,0.5132570667111538,1,Medium,Send engagement offer
1,0,0,0,4,1,0,0,1,0,0,0,0,1,76.65,333.6,0,1,1,1,1,0.0,0,1,0,0,0,0,0,0,1,15.330000000000002,1,76.65,1,0.5766582045803768,1,Medium,Send engagement offer
0,0,1,1,43,0,0,0,1,0,0,0,0,0,29.3,1224.05,5,1,1,1,1,0.0,0,0,0,1,0,0,0,0,0,0.6659090909090909,0,29.3,0,0.1228049194608082,0,Low,No action
1,0,0,0,12,1,0,0,0,0,0,0,1,0,78.1,947.3,2,1,1,1,1,0.0,0,1,0,0,0,0,0,0,1,6.007692307692308,0,78.1,0,0.45465198707055904,1,Medium,Send engagement offer
1,0,0,0,11,1,1,0,0,0,0,0,1,1,58.95,601.6,1,1,1,1,1,0.0,0,0,0,0,0,1,0,0,0,4.9125,0,58.95,0,0.34109079063707015,1,Medium,Send engagement offer
1,1,0,1,1,1,0,0,0,0,0,0,0,1,71.0,71.0,0,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,35.5,1,71.0,1,0.8493728493728493,1,High,Priority retention call
0,0,1,0,63,1,1,0,0,1,1,1,1,0,79.8,5034.05,7,1,4,24,0,1.0,0,0,0,1,0,0,0,1,0,1.246875,0,0.0,0,0.040916632666938665,0,Low,No action
1,1,0,0,35,1,0,0,0,0,0,0,0,0,70.55,2419.0,4,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,1.9597222222222221,0,70.55,0,0.33744706594071383,1,Medium,Send engagement offer
1,1,0,1,33,1,1,0,1,1,0,1,1,1,105.35,3465.05,4,1,4,1,1,0.0,0,1,0,0,0,0,0,0,1,3.0985294117647055,0,105.35,0,0.43839872123600404,1,Medium,Send engagement offer
0,1,0,0,5,1,0,0,0,0,0,1,1,1,91.4,449.75,0,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,15.233333333333334,1,91.4,1,0.746031746031746,1,High,Priority retention call
1,0,0,0,12,0,0,0,1,1,1,1,1,0,60.65,743.3,2,1,5,12,0,1.0,0,0,0,0,1,0,1,0,0,4.665384615384616,0,0.0,0,0.1643360883146111,0,Low,No action
1,0,0,1,4,0,0,1,1,1,0,1,1,1,57.2,223.75,0,1,5,1,1,0.0,0,0,0,0,0,1,0,0,0,11.440000000000001,1,57.2,0,0.3939708725194755,1,Medium,Send engagement offer
0,0,1,0,18,1,0,0,0,1,1,0,0,0,78.2,1468.75,3,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,4.11578947368421,0,78.2,0,0.34206451087067263,1,Medium,Send engagement offer
1,1,0,0,27,1,1,0,0,1,0,0,0,1,78.05,2135.5,4,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,2.7874999999999996,0,78.05,0,0.5196556734050808,1,Medium,Send engagement offer
0,0,0,0,62,1,1,1,1,0,1,0,1,0,102.0,6529.25,7,1,4,12,0,1.0,0,1,0,0,1,0,1,0,0,1.619047619047619,0,0.0,0,0.1228049194608082,0,Low,No action
1,0,1,1,72,1,1,0,0,0,0,0,0,0,24.45,1709.1,8,0,0,24,0,1.0,0,0,1,0,0,0,0,1,0,0.33493150684931505,0,0.0,0,0.0,0,Low,No action
1,0,0,0,8,1,1,1,1,1,0,0,0,1,65.5,573.15,1,1,3,1,1,0.0,0,0,0,0,0,0,0,0,0,7.277777777777778,0,65.5,0,0.18202467355053384,0,Low,No action
1,0,0,0,21,1,0,0,1,0,1,1,1,1,99.15,1956.4,3,1,4,1,1,0.0,0,1,0,0,0,0,0,0,1,4.506818181818182,0,99.15,0,0.45465198707055904,1,Medium,Send engagement offer
1,0,0,0,72,1,1,1,1,1,1,1,1,1,114.9,8496.7,8,1,6,24,0,1.0,0,1,0,0,1,0,0,1,0,1.573972602739726,0,0.0,0,0.07672074729596853,0,Low,No action
0,0,1,0,32,1,1,0,0,1,0,0,0,1,78.9,2447.95,4,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,2.390909090909091,0,78.9,0,0.5196556734050808,1,Medium,Send engagement offer
0,0,0,0,33,1,0,0,1,1,0,1,0,1,66.4,2245.4,4,1,3,1,1,0.0,0,0,0,1,0,0,0,0,0,1.9529411764705884,0,66.4,0,0.13306335074164685,0,Low,No action
0,0,1,1,22,1,0,0,1,1,0,1,1,1,100.05,2090.25,3,1,4,12,0,1.0,0,1,0,0,0,1,1,0,0,4.35,0,0.0,0,0.25527812766447405,0,Low,No action
0,0,1,1,71,1,1,1,0,1,0,1,1,0,105.55,7405.5,7,1,4,24,0,1.0,0,1,0,0,1,0,0,1,0,1.465972222222222,0,0.0,0,0.07414138221660345,0,Low,No action
0,0,0,0,68,0,0,0,0,1,0,0,1,1,39.9,2796.35,7,1,2,1,1,0.0,0,0,0,0,0,0,0,0,0,0.5782608695652174,0,39.9,0,0.19826892109500804,0,Low,No action
0,1,1,0,27,1,1,0,1,1,0,0,1,1,95.55,2510.2,4,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,3.4124999999999996,0,95.55,0,0.5682260126353431,1,Medium,Send engagement offer
0,0,0,0,62,1,1,1,1,0,0,0,1,1,92.3,5731.45,7,1,3,12,0,1.0,0,1,0,0,0,0,1,0,0,1.465079365079365,0,0.0,0,0.12701192403970693,0,Low,No action
0,0,0,0,72,1,1,0,1,1,1,1,1,1,88.6,6201.95,8,1,5,24,0,1.0,0,0,0,0,0,0,0,1,0,1.213698630136986,0,0.0,0,0.04074438970990695,0,Low,No action
0,0,0,0,31,1,1,0,0,0,1,0,0,0,81.7,2548.65,4,1,1,12,0,1.0,0,1,0,1,0,0,1,0,0,2.553125,0,0.0,0,0.12536902202491076,0,Low,No action
0,1,0,0,52,0,0,0,1,0,0,1,1,1,49.15,2550.9,6,1,3,1,1,0.0,0,0,0,0,1,0,0,0,0,0.9273584905660377,0,49.15,0,0.34109079063707015,1,Medium,Send engagement offer
1,0,0,0,20,1,0,0,0,0,0,0,0,1,18.9,347.65,3,0,0,1,1,0.0,0,0,1,1,0,0,0,0,0,0.8999999999999999,0,18.9,0,0.09722921159837049,0,Low,No action
0,0,1,0,71,1,1,1,0,1,1,1,1,1,108.55,7616.0,7,1,5,24,0,1.0,0,1,0,1,0,0,0,1,0,1.5076388888888888,0,0.0,0,0.08514129951045839,0,Low,No action
0,0,1,0,60,1,1,1,0,1,1,1,1,1,109.45,6572.85,7,1,5,1,1,0.0,0,1,0,0,0,0,0,0,1,1.7942622950819673,0,109.45,0,0.2137309353108301,0,Low,No action
0,0,1,1,23,1,1,0,1,0,1,0,0,0,59.7,1414.2,3,1,2,24,0,0.9583333333333334,0,0,0,0,0,1,0,1,0,2.4875,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,1,1,37,1,0,0,0,0,0,1,1,0,91.2,3247.55,5,1,2,12,0,1.0,0,1,0,1,0,0,1,0,0,2.4,0,0.0,0,0.1403975120534008,0,Low,No action
1,0,1,1,63,1,1,1,0,0,0,1,1,1,99.65,6311.2,7,1,3,12,0,1.0,0,1,0,1,0,0,1,0,0,1.55703125,0,0.0,0,0.1480918407701369,0,Low,No action
1,0,1,0,70,1,1,0,1,1,1,1,1,1,110.5,7752.05,7,1,5,24,0,1.0,0,1,0,0,1,0,0,1,0,1.556338028169014,0,0.0,0,0.1403975120534008,0,Low,No action
0,0,1,1,32,1,0,1,1,0,0,0,1,1,90.8,3023.85,4,1,3,12,0,1.0,0,1,0,0,1,0,1,0,0,2.7515151515151515,0,0.0,0,0.156641759597875,0,Low,No action
0,0,0,0,18,1,1,0,0,0,0,0,0,1,75.6,1395.05,3,1,0,1,1,0.0,0,1,0,0,0,0,0,0,1,3.978947368421052,0,75.6,0,0.3939708725194755,1,Medium,Send engagement offer
1,1,1,0,53,1,0,0,1,1,1,1,0,1,94.0,4871.45,6,1,4,12,0,1.0,0,1,0,0,1,0,1,0,0,1.7407407407407407,0,0.0,0,0.156641759597875,0,Low,No action
1,0,0,0,52,1,0,1,0,0,0,0,0,1,49.75,2535.55,6,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0.9386792452830188,0,49.75,0,0.08482078668994557,0,Low,No action
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.6,20.6,0,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,10.3,1,20.6,0,0.2734492968569479,0,Low,No action
0,0,0,0,59,1,0,0,0,0,0,0,0,1,20.2,1192.3,6,0,0,24,0,1.0,0,0,1,0,0,0,0,1,0,0.33666666666666667,0,0.0,0,0.011527699027699026,0,Low,No action
0,0,1,1,1,1,0,0,0,0,0,0,0,1,71.0,71.0,0,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,35.5,1,71.0,1,0.8589569593572244,1,High,Priority retention call
0,0,1,1,41,1,0,1,1,1,0,0,0,1,60.3,2511.3,5,1,3,12,0,1.0,0,0,0,0,0,0,1,0,0,1.4357142857142855,0,0.0,0,0.04074438970990695,0,Low,No action
0,0,1,0,70,1,1,1,0,1,1,0,1,1,74.8,5315.8,7,1,4,24,0,1.0,0,0,0,1,0,0,0,1,0,1.0535211267605633,0,0.0,0,0.0224904214559387,0,Low,No action
1,0,0,0,69,1,1,1,0,1,1,1,1,1,85.35,5897.4,7,1,5,24,0,1.0,0,0,0,1,0,0,0,1,0,1.219285714285714,0,0.0,0,0.040916632666938665,0,Low,No action
0,1,1,0,49,1,0,0,1,0,0,0,0,0,49.8,2398.4,6,1,1,24,0,1.0,0,0,0,0,0,1,0,1,0,0.996,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,0,0,32,1,0,0,0,0,1,1,1,1,96.2,3183.4,4,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,2.9151515151515155,0,96.2,0,0.43488846479398974,1,Medium,Send engagement offer
1,1,0,0,4,1,1,0,0,0,0,0,0,0,48.75,179.85,0,1,0,1,1,0.0,0,0,0,0,0,1,0,0,0,9.75,1,48.75,0,0.42103854169240784,1,Medium,Send engagement offer
0,0,0,0,4,1,0,0,0,0,0,0,0,1,19.85,63.0,0,0,0,1,1,0.0,0,0,1,0,1,0,0,0,0,3.9700000000000006,1,19.85,0,0.2979733817301875,0,Low,No action
0,0,0,0,9,1,0,1,0,1,1,0,1,1,68.25,576.95,1,1,4,1,1,0.0,0,0,0,0,0,0,0,0,0,6.825,0,68.25,0,0.18324043106651802,0,Low,No action
0,0,1,0,44,1,1,1,0,1,0,0,0,1,84.8,3626.35,5,1,2,1,1,0.0,0,1,0,1,0,0,0,0,1,1.8844444444444444,0,84.8,0,0.24964422550629442,0,Low,No action
0,0,0,0,24,1,0,0,1,1,1,0,0,1,85.95,2107.15,4,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,3.438,0,85.95,0,0.3301597489659107,1,Medium,Send engagement offer
0,0,0,0,1,1,1,0,0,0,0,0,0,1,74.25,74.25,0,1,0,1,1,0.0,0,1,0,0,0,1,0,0,1,37.125,1,74.25,1,0.8852285925456657,1,High,Priority retention call
1,1,0,0,2,0,0,0,0,1,0,0,0,1,30.4,78.65,0,1,1,1,1,0.0,0,0,0,0,1,0,0,0,0,10.133333333333333,1,30.4,0,0.6771446027157154,1,High,Priority retention call
